,userID,artistID,weight
72588,1639,155,980
90573,2046,3239,203
52085,1158,10390,286
26754,581,294,4731
60997,1372,1048,250
12148,263,61,159
13833,300,1241,159
37498,821,10116,48
80909,1827,16901,1101
79324,1794,2847,74
86765,1964,2416,274
79540,1798,1394,20
32545,709,956,764
54328,1211,3767,135
75290,1700,604,263
31194,681,1090,224
76849,1736,679,2427
80001,1808,55,322
52452,1167,782,646
33059,719,6257,53
4753,100,2606,337
52711,1174,1513,598
47782,1061,12054,356
31596,689,461,86
92750,2099,4852,100
6982,147,316,1016
20902,454,12338,281
2793,59,1210,456
92679,2096,7871,815
40633,895,1981,1504
7001,147,906,226
41690,919,3501,311
62294,1402,854,15
35111,765,1627,557
69233,1560,288,428
17150,369,199,594
32970,717,3177,326
3376,72,291,12
18531,402,1364,913
88405,2000,2236,2680
8410,179,2978,170
76467,1726,701,1027
53253,1186,288,1382
86343,1955,425,35
89088,2016,1781,37
11673,253,498,750
90754,2052,2013,4817
49079,1089,2041,277
69799,1574,978,349
37470,821,220,48
45939,1019,11819,170
33287,725,1154,111
35752,781,797,107
42946,950,841,176
38621,845,841,1
49386,1097,9234,636
60877,1369,333,186
91824,2076,5437,100
3752,79,1556,3498
20911,454,18738,408
83053,1875,450,329
27553,602,2196,282
60741,1366,966,231
5596,118,2943,642
48099,1069,299,1690
60833,1368,291,123
49255,1093,959,81
48451,1076,683,50
13770,299,229,290
58587,1312,1044,2901
90086,2037,155,106
2201,47,794,233
76916,1737,6439,245
44635,990,53,652
70212,1582,13515,137
32935,717,298,2184
3578,76,2000,3600
18250,397,2,56
33766,734,9666,6785
18716,406,1426,202
90983,2057,56,524
42369,934,846,116
92137,2084,199,308
65979,1485,5416,245
52066,1158,1852,254
89164,2017,4435,80
26226,570,8157,702
56400,1259,6249,298
83940,1897,14280,90
79275,1793,1613,765
19349,419,1042,45
65907,1484,3034,486
63098,1422,493,250
6633,140,424,874
91634,2071,71,279
19841,431,533,9453
68382,1539,6529,32
21331,463,1098,82
15615,338,98,1399
52566,1171,1440,93
55778,1243,977,70
3911,82,2295,104
23785,515,331,247
13825,300,714,572
11062,238,4632,3024
20138,437,544,816
34837,760,230,587
5323,113,510,2469
53641,1193,13027,689
22891,496,154,107
37131,814,325,237
70352,1585,1013,1766
63803,1438,424,1173
87452,1980,689,24
5543,117,998,542
88991,2014,159,970
76989,1741,432,629
81523,1841,13,163
79977,1807,11606,5
74923,1691,2605,184
25613,556,8027,59
52264,1163,268,3
6229,131,3135,286
27172,590,1458,26
43864,969,972,554
44386,984,89,19919
14085,305,386,77
44907,996,11668,92
32772,713,9494,248
31758,692,9287,2229
30447,666,3201,1258
59502,1336,1099,112
71096,1601,1083,2237
20089,436,868,1021
76922,1737,14687,684
27522,601,8439,554
37790,827,3456,98
8111,173,3744,218
1237,27,979,72
28155,616,1527,282
34026,741,65,610
10038,215,4372,11
1841,40,1314,272
45578,1011,492,189
46897,1040,492,336
44924,997,154,1323
23204,502,323,1211
54087,1204,11204,218
84571,1911,2660,1157
2361,50,1518,251
62706,1411,2070,42
82608,1865,453,569
39597,868,229,217
13378,291,2020,75
15735,340,518,251
91717,2072,3489,12842
33346,726,4558,2
31916,695,9338,32
6425,135,289,2350
44710,991,609,135
13536,294,5340,98
39166,856,857,223
83021,1874,9117,219
85801,1941,1502,381
92752,2099,5191,219
75635,1707,221,51
38392,840,2786,828
45184,1003,187,393
6618,140,170,486
47369,1052,3467,106
61319,1379,67,344
16340,352,5980,479
37521,822,447,734
61699,1386,9050,111
27983,611,8580,30
62958,1419,1470,230
30075,659,55,4473
35175,767,8284,125
52759,1176,779,518
90244,2040,293,80
22826,494,4707,368
55075,1228,747,343
71998,1625,5088,19
24356,529,7791,728
2228,48,289,23
23142,501,291,183
29513,645,8851,51
68248,1537,303,58
77011,1741,1398,403
12040,260,4926,65
68322,1538,1118,40
56436,1261,1389,218
85459,1933,2477,49
75624,1706,16162,603
45113,1001,3489,1452
66306,1493,1565,248
13903,301,1988,168
50695,1128,89,1681
59660,1340,10848,404
59751,1343,1534,13
62697,1411,868,80
38017,832,181,72
61987,1394,302,172
18266,397,511,23
24319,527,4814,853
56164,1254,188,604
1942,42,1048,125
62234,1401,250,224
56262,1256,217,154
33781,735,283,75
14217,308,706,1730
11149,241,181,1705
4869,103,89,69
65332,1471,1369,504
22746,492,7437,250
68888,1553,423,287
47793,1062,220,120
48827,1084,1990,684
24861,539,1104,126
87895,1990,1948,26
33111,720,2444,94
40545,891,10856,223
91834,2077,89,195
69583,1568,288,1438
37841,828,3476,79
31188,681,378,128
46113,1023,532,76
1139,25,906,3004
49511,1100,2493,1660
69058,1556,3417,596
75678,1707,4251,42
19004,412,3200,35
59549,1337,989,515
8713,185,3925,22
91929,2078,18578,1715
67214,1513,1789,258
71598,1617,2861,281
29854,654,1705,83
25040,544,498,177
68630,1545,389,176
47196,1049,159,26
79889,1805,5636,220
31621,689,9280,20
31374,684,9259,788
36962,809,1429,368
10116,217,3281,118
38180,836,302,324
7565,159,64,2016
72734,1641,15775,219
81260,1834,16921,16
25641,557,506,573
65519,1475,1042,78
85069,1923,1406,654
25941,565,59,175
89810,2031,911,7162
79084,1789,7667,888
72406,1635,614,1242
36396,795,523,859
58372,1308,253,723
12944,281,4124,158
92436,2092,196,1671
39990,877,9212,216
86852,1966,490,152
8222,176,223,1165
48998,1088,470,1158
80467,1818,16862,3
89356,2021,386,537
38287,838,1146,510
88796,2009,424,171
86571,1959,1054,334
47179,1047,11984,124
78429,1776,528,230
4096,86,1557,519
12759,277,5117,451
36891,808,526,145
54777,1221,13233,86
79859,1805,216,1795
40055,881,220,153
52432,1166,12853,12
91569,2069,3074,117
30451,666,3454,330
78881,1785,229,2236
73933,1669,504,89
61322,1379,289,2206
22763,493,377,206
60965,1371,14181,153
36879,808,300,661
59041,1324,4611,65
32529,708,9452,3
55302,1232,13344,317
6987,147,329,174
60528,1362,730,85
73761,1664,1681,795
5805,122,3015,14
38537,843,5600,29
16411,354,333,58
54905,1223,11124,813
23599,511,857,25
85930,1944,17816,198
41114,907,718,427
23276,503,2130,626
79443,1796,3427,121
30794,673,1672,188
73012,1648,1034,15
50492,1122,12480,13
48699,1082,437,950
23874,516,7680,512
70451,1587,968,1666
62784,1414,217,418
70818,1594,1807,1430
63197,1424,439,1559
57949,1296,2378,432
51119,1137,641,89
20850,453,1090,99
79611,1800,1029,34
11928,258,907,2
24933,541,607,8362
81883,1850,294,469
87558,1982,1700,240
9767,210,722,266
50857,1132,295,3520
84190,1903,4260,95
91739,2075,77,225
78873,1785,203,1272
71392,1613,499,743
62257,1401,1241,1215
72233,1630,64,378
59624,1340,840,283
47454,1054,1504,939
17151,369,207,200
27226,592,2668,2018
38594,844,1853,1707
45361,1006,11765,276
71806,1621,6760,86
53635,1193,13021,834
34399,750,748,118
48409,1075,703,2416
83527,1888,17412,249
28162,616,2746,169
12073,261,2923,571
62487,1406,228,250
22829,494,6591,235
44570,987,1459,358
42085,928,2688,23
14006,303,4129,302
30181,661,8427,124
30043,658,1155,374
40591,893,10877,948
88738,2008,207,14909
27456,598,349,669
35623,779,706,54
88209,1996,9910,233
78057,1768,306,292
37464,821,72,70
17742,385,966,1061
4758,100,2611,107
10068,216,1399,60
21983,476,238,422
79511,1798,63,92
7489,157,1639,72
28417,621,4923,2760
58428,1309,706,527
21723,471,199,76
40019,878,344,95
40696,896,10901,2863
88813,2009,1243,11720
27174,590,1681,627
33652,732,1379,479
36562,800,3376,265
42156,930,295,1335
25829,561,8087,1377
41345,911,2521,399
91305,2064,690,26
33846,736,5254,15503
11898,258,288,26
2021,44,226,130
78680,1781,2842,61
46724,1036,8656,249
58490,1310,1580,1
8421,180,755,20
17647,382,6342,518
4893,103,1073,143
12299,266,71,217
2279,49,701,240
62629,1408,14374,1
68940,1554,863,390
83550,1889,863,1569
46981,1041,4679,98
15346,332,2019,123
30979,677,917,230
9514,205,814,1424
34921,761,3291,380
59887,1347,8120,4
25445,552,7957,10
45073,1001,56,162
84810,1918,715,37
91381,2065,13780,588
81792,1847,17022,22
2074,45,306,822
52285,1163,3171,25
88485,2003,84,171
28329,620,288,836
77358,1749,733,946
23316,504,1194,106
13840,300,1810,236
43706,966,329,4423
12398,268,706,93
61617,1384,14241,220
51532,1147,9013,65
44434,984,11578,802
16954,365,3510,9
24767,537,2799,143
38927,851,682,1981
50875,1132,464,1124
87944,1991,854,67
54553,1215,13216,694
15458,334,5783,1160
60041,1350,1110,1015
68032,1532,1935,417
4708,99,2600,188
61225,1377,779,2688
90594,2047,433,107
31237,682,327,150
18833,409,302,94
67731,1524,9485,2269
3677,78,845,117
9067,194,1226,571
56560,1264,1249,112
5196,109,2780,711
77824,1761,13923,74
78833,1784,1038,355
71157,1604,3087,228
64618,1455,466,791
20266,439,6904,712
30611,669,2987,452
47075,1044,11956,522
13904,301,2184,126
50106,1113,349,111
4211,88,2423,5
81654,1844,961,5918
68424,1540,2944,280
1209,27,548,144
1428,31,1067,251
34048,741,511,462
77320,1748,1339,210
66415,1495,8633,9
66009,1486,493,32
19785,430,683,309
3944,83,2321,747
61292,1378,2716,148
84677,1914,9824,420
43540,963,283,31
34610,754,1519,281
986,22,837,634
53667,1194,1943,464
16280,351,2619,197
73599,1661,333,611
70993,1599,4003,386
5000,105,2683,99
58677,1315,13791,7
76366,1724,16336,94
86056,1948,1444,80
69727,1572,6543,580
62401,1404,626,568
30627,670,65,3017
11792,255,4861,147
9630,207,2521,426
7115,150,89,187
56244,1255,1243,358
36490,799,2534,111
34676,756,2616,21
39675,870,1412,39
32940,717,306,1300
23127,500,7493,10
32654,711,1338,125
80124,1811,89,1769
4226,89,362,368
1608,35,1172,1
61874,1390,209,258
44818,994,8689,83
1758,38,1244,19
31809,693,9304,389
52856,1178,355,500
26283,571,3198,534
29550,646,468,189
46941,1041,65,64
30607,669,2080,2405
1677,37,1150,278
15795,341,5873,82
75218,1697,12258,206
52158,1160,1180,2387
71480,1614,15576,585
85107,1924,418,1461
57796,1293,1179,123
38292,838,1731,123
33179,722,203,234
44005,975,536,828
66754,1502,858,220
10155,218,227,856
52448,1167,606,74
24729,537,257,58
31054,678,1249,523
7988,171,768,54
89838,2032,67,1659
29555,646,679,124
56754,1271,4620,499
23862,516,3189,169
69063,1556,4693,2390
89848,2032,418,5694
58436,1309,1104,513
6531,137,298,665
56013,1248,257,3629
83074,1875,3714,450
90486,2045,208,48
73363,1656,716,169
58956,1322,9783,163
9222,198,1540,535
29904,655,8967,14
86650,1962,3281,281
88156,1995,1731,5199
40631,895,1974,192
23180,501,5745,187
64371,1450,2661,689
3128,66,998,350
77023,1741,4704,184
44729,991,8958,155
29562,646,797,343
25580,556,173,9
51257,1140,859,190
89653,2028,2668,209
20569,447,120,550
43705,966,328,2261
7161,150,2861,40
36277,793,295,886
91639,2071,265,304
17995,391,6447,223
46104,1023,333,1081
14706,318,5625,309
25944,565,72,1232
11393,247,4761,109
70334,1585,72,1956
36001,787,4444,68
86232,1951,17853,212
53112,1183,1041,890
2681,57,475,64
49480,1099,2901,25
12924,281,928,10
6488,136,326,135
72599,1639,405,1470
29796,652,1870,31
52757,1176,687,739
60234,1354,432,73
19423,421,180,85
18219,396,1842,192
48260,1072,340,303
90132,2037,6226,50
12092,261,4944,347
6646,140,1964,436
48486,1076,12141,63
57407,1284,2691,204
3150,66,1889,476
30714,671,9170,216
46123,1023,906,149
25055,544,3753,371
45069,999,8690,159
26793,582,813,2275
85225,1926,5549,463
57062,1277,898,2856
87978,1991,18073,80
50307,1119,727,7
457,11,292,555
10412,225,1260,491
32380,705,9401,690
33476,729,50,24
23196,502,294,1756
74285,1677,16007,318
50773,1130,1075,269
33396,727,9601,619
70440,1587,173,613
2453,52,1560,110
53801,1197,292,2892
21123,459,707,831
35849,784,3621,558
14180,307,5494,146
60262,1354,4115,77
44462,985,378,2521
21686,470,306,1229
89432,2022,18272,178
30037,658,535,138
86069,1948,4260,283
84313,1906,439,393
22738,492,7429,436
23700,513,1512,265
25562,555,4705,121
4596,97,2577,1039
21427,465,199,474
14343,311,5542,633
67261,1514,851,169
19312,418,6683,331
40790,898,1681,216
6665,141,51,548
8856,189,2206,711
47253,1050,1097,759
29808,652,8904,603
4350,91,2483,823
60202,1353,1863,302
39463,863,887,135
58485,1310,953,1
92251,2087,302,527
77998,1766,55,151
82047,1853,3685,226
50171,1114,533,896
8986,192,4011,29
34189,744,486,279
2197,47,681,1075
88666,2006,18188,615
89901,2033,466,272
56667,1267,1406,1440
74829,1689,16053,547
13814,300,198,280
65809,1481,1179,3149
43302,958,1187,84
41361,912,843,652
78195,1770,16582,133
11272,243,485,418
44949,997,1943,303
20030,435,1100,1483
8894,190,3963,866
20170,438,13,6
32103,699,1369,416
81956,1851,1684,48
1518,33,1114,1482
51055,1136,323,447
91872,2077,1412,1022
1125,25,350,1146
91759,2075,599,104
29952,656,2784,36
60200,1353,1853,1517
68452,1541,993,59
72428,1635,2783,155
60149,1352,4669,57
48749,1083,316,315
10369,224,857,171
3851,81,2250,142
18605,404,412,139
80882,1827,1253,616
54287,1210,999,1289
19573,425,289,638
73006,1648,454,24
88087,1994,190,51
58567,1312,209,93
56118,1253,295,937
86821,1965,2018,243
6468,136,257,506
25570,555,8017,431
76596,1729,715,95
28469,622,3505,1426
11773,255,2164,147
3459,73,2039,241
59764,1343,7464,13
225,6,263,17
79486,1797,716,145
41003,905,67,225
10097,217,218,154
2326,50,229,808
78205,1771,288,304
16522,356,5964,1425
24399,530,5184,50
115,4,159,724
13721,298,903,73771
22183,480,998,528
82494,1862,17196,227
11006,237,222,70
70828,1595,59,104
1392,30,1052,158
34499,752,1562,195
63035,1421,202,62
1591,34,1160,268
80407,1817,11875,177
29382,643,199,283
4241,89,779,369
54258,1209,13160,35
67387,1516,15157,32
69484,1566,206,255
21200,460,2136,213
48846,1085,604,546
54046,1204,222,183
65403,1473,547,121
74653,1686,377,839
52620,1172,1114,408
89548,2025,1000,1775
81049,1830,932,1918
1626,36,497,782
49280,1093,8420,190
16798,362,198,188
57132,1278,10987,217
51761,1152,4108,181
61846,1389,1090,120
66289,1492,14905,21
78768,1783,226,266
43129,953,3200,468
50,3,101,13176
832,18,722,283
43927,971,9183,55
80794,1825,857,68
28500,623,1118,373
53483,1190,5930,251
49677,1103,4317,46
50730,1128,1609,89
67192,1513,159,388
41007,905,288,522
67784,1525,13720,55
49568,1101,5043,433
37158,814,1447,160
35218,768,5099,5
64362,1450,1201,701
87031,1971,17952,1889
3647,77,2126,206
88229,1996,18112,151
27005,586,2961,43
44392,984,295,3070
66650,1500,511,192
40115,882,400,626
47433,1053,4814,76
89721,2029,4732,314
44315,981,6228,227
88703,2007,1369,2741
4305,90,2461,97
9796,210,4309,98
65300,1471,288,330
81381,1838,154,659
43523,962,11431,273
74245,1677,496,1380
56367,1259,501,1385
72283,1632,89,1987
58287,1304,543,141
91651,2071,329,295
42889,949,1100,607
35273,770,302,683
40150,882,10811,118
27345,595,737,1056
12359,267,318,261
27822,607,8525,121
13642,296,5391,4
78016,1766,328,164
90003,2035,9424,61
28202,617,903,321
73196,1653,229,178
63208,1424,1239,243
81265,1834,16926,5
7219,152,234,173
11483,249,2850,291
28210,617,3314,423
54016,1202,627,1509
55135,1229,2179,234
31311,683,5833,988
58482,1310,892,1
73892,1667,4298,22
44567,987,1451,9839
60711,1365,1451,597
64959,1463,4731,223
77587,1754,5446,339
4094,86,1540,253
31065,678,2852,63
25456,552,7968,5
59202,1329,7675,200
10998,237,163,350
41876,924,9904,121
41068,906,481,4747
17811,387,288,2985
40581,893,9635,402
63670,1434,1009,1609
73405,1657,2688,177
33004,718,1990,293
24934,541,614,11002
7086,149,546,221
41480,914,1299,730
69045,1556,920,1638
6549,137,1464,408
50839,1131,12556,60
84483,1909,2346,248
91781,2075,18571,142
68426,1540,3769,660
53447,1190,84,608
21850,473,7275,301
56750,1271,2902,317
42254,932,151,321
24222,525,4104,515
26785,581,8287,1077
68590,1544,816,516
47470,1054,6217,1489
43782,967,11460,149
8743,186,687,465
6727,142,868,59
19563,424,6750,246
89399,2022,707,550
89865,2032,1390,976
68368,1539,1807,37
59443,1335,6159,110
58448,1309,2484,571
17509,378,227,581
81205,1833,1450,117
74641,1686,207,720
34749,758,429,1341
45747,1016,227,1501
39872,875,352,153
21918,475,65,173
34679,756,3475,28
69908,1576,13588,183
15241,330,802,1349
17134,368,6210,447
29659,649,2143,28
77640,1755,16463,121
17938,390,1051,681
57976,1298,309,512
48065,1068,1406,4339
62256,1401,1081,1423
77062,1742,959,1278
88203,1996,2667,144
37072,813,53,97
87926,1990,18064,30
10055,216,498,44
79195,1791,1459,879
26077,567,3259,1607
84379,1907,17518,192
40568,893,1090,477
44810,994,3890,79
44773,993,11616,64
50105,1113,332,154
50041,1112,154,219
74685,1686,5099,412
19516,423,6745,76
67657,1522,808,42
36799,806,3310,203
83399,1885,1383,117
49832,1107,3563,1021
9799,211,51,128
76114,1719,16243,173
58688,1315,13802,3
67880,1528,1452,169
54041,1202,6852,254
6403,134,2094,501
55857,1244,13428,190
92242,2087,288,725
28736,629,228,586
71631,1617,15591,153
86096,1949,427,275
57308,1282,1116,166
15506,335,5786,2231
44159,978,1709,336
2911,61,1781,170
17562,380,296,1572
22577,489,1360,183
73409,1657,3619,180
81708,1845,2498,217
73000,1648,300,103
85651,1937,292,370
80664,1822,16880,28
66044,1488,517,5
8274,177,407,2026
13368,291,466,452
87255,1976,6947,764
66598,1499,14990,1232
20038,435,1853,2556
80677,1823,190,225
84326,1906,1246,985
16293,351,5977,102
54004,1202,187,301
32512,708,6126,4
61119,1375,162,238
59261,1330,13930,431
90620,2047,3892,313
57598,1289,632,460
69447,1565,443,210
47613,1057,362,98
38316,839,377,1275
88808,2009,896,140
91482,2067,18547,97
10034,215,4368,12
62690,1411,190,887
81018,1829,2025,287
77965,1765,432,54
37237,816,310,6
66142,1490,371,874
73609,1661,679,159
52966,1180,903,206
43957,972,1770,164
81117,1831,4802,258
72696,1641,627,299
47362,1052,1239,102
16428,354,1613,6
80568,1820,1249,1034
47288,1050,12004,654
54024,1202,1001,1950
18221,396,2044,1651
73766,1664,2666,111
28525,624,25,114
67788,1525,15186,21
67629,1521,1673,540
45339,1006,735,399
8539,182,3858,594
16066,347,1191,587
38993,853,71,3612
47842,1063,195,1044
49416,1098,1772,29
70049,1579,982,543
11492,249,4773,648
77611,1755,3703,195
69353,1563,4260,5
55652,1239,4675,261
89798,2031,312,4239
57893,1295,703,295
1270,28,1002,11
53758,1196,614,1193
5389,114,1099,24
60214,1353,4166,1616
51270,1140,2541,145
9008,193,511,334
78701,1781,16654,67
54918,1224,1412,48
73825,1666,67,1240
36986,810,3462,27
60811,1367,14142,290
73067,1649,704,1180
1513,33,1109,3338
14365,312,375,1497
80086,1809,1650,964
81553,1841,9540,205
65282,1470,6410,1435
85165,1925,1868,171
61643,1385,793,113
21041,457,1993,223
43604,964,464,93
29186,639,968,431
65466,1474,2676,213
139,4,183,253
69983,1578,290,239
41402,913,65,1626
6239,131,3145,140
11913,258,333,16
43959,972,1783,140
14103,305,1443,41
90067,2036,17048,314
22058,477,889,179
61940,1393,3087,371
87706,1986,1338,204
54667,1219,187,414
34680,756,3993,20
22957,497,475,51
24029,520,72,23304
6272,132,294,113
72610,1639,917,422
88199,1996,1620,340
55543,1237,2277,247
74315,1678,681,78
14819,321,846,39
35857,784,6910,410
62986,1420,207,196
63212,1424,1541,587
39648,869,2009,19
82587,1864,17209,27
86804,1965,310,185
78289,1772,9585,799
7822,166,200,202
38565,844,40,453
66490,1496,14945,63
87369,1978,2859,115
18149,394,6487,49
87806,1988,792,70
63702,1435,289,282
43010,951,5966,745
91006,2057,1186,278
51962,1156,774,454
82754,1868,163,1062
8194,175,2457,1195
13611,296,563,2
30353,664,5439,515
73370,1656,1206,78
91324,2064,10132,17
15556,336,5804,385
83054,1875,453,584
46349,1028,378,391
33221,722,1580,359
48623,1080,1241,97
42174,930,701,1883
88001,1992,857,1046
81632,1844,229,443
56839,1273,154,132
65065,1465,722,585
63577,1431,14517,254
53793,1196,13061,141
86557,1959,544,92
22987,498,89,1742
22438,486,333,42
27404,596,868,506
5108,107,2743,2531
16635,358,6045,153
52678,1173,2083,782
35707,780,9990,54
15105,327,5724,945
20090,436,951,803
57612,1289,2593,383
68401,1540,333,289
59841,1346,816,2163
67852,1528,317,240
76867,1736,3763,958
29045,636,310,335
11028,237,859,239
14617,317,234,1456
41861,924,287,164
33002,718,1969,188
14609,316,5612,167
1029,23,864,193
67716,1524,1632,656
59464,1335,13955,60
85314,1929,1298,975
73259,1654,14385,93
2745,58,1597,525
47736,1060,12045,516
7685,162,479,309
92255,2087,332,82
79842,1804,2080,109
61127,1375,815,1015
46623,1034,1451,365
34495,752,1181,232
57307,1282,1098,270
92778,2099,18719,118
79685,1801,16742,67
81184,1833,308,216
8034,172,703,326
28937,634,403,91
44335,982,56,63
45679,1014,903,1
8161,174,3756,92
20411,442,6938,50
67044,1508,67,701
19511,423,6740,110
54420,1213,1075,23
87921,1990,16501,23
46892,1040,356,200
87371,1978,3083,157
41280,910,543,3814
86054,1948,1246,133
30514,667,907,123
54102,1205,13099,2
50888,1132,1042,308
38151,835,2661,38
49309,1094,851,337
9769,210,1001,1333
4874,103,190,36
27570,602,8459,431
20010,434,6829,10
25052,544,2580,191
48972,1087,4369,152
3997,84,1513,129
79896,1805,16780,538
32178,701,288,1408
92315,2088,1451,10
82511,1863,300,237
51298,1143,291,79
70936,1597,163,619
84826,1918,7265,26
15247,330,1249,130
90089,2037,241,85
8163,174,3758,83
15881,343,1372,638
60708,1365,908,331
6010,126,3077,205
89312,2020,709,166
90329,2041,10318,597
22410,485,7382,38
7965,171,65,121
63177,1423,5535,166
63564,1431,2523,185
24918,540,5913,2055
72458,1636,366,24
56785,1272,67,854
21335,463,1715,9
33519,729,9641,21
85197,1926,166,642
50099,1113,299,144
23864,516,3328,164
4851,102,2631,538
47983,1065,12084,47
77791,1760,7634,126
56543,1264,599,628
8747,186,966,33
71051,1600,532,1166
20267,439,6905,674
31440,686,450,553
67994,1532,190,623
79619,1800,3868,93
56950,1275,709,1004
45779,1016,4118,560
9598,207,291,291
80645,1822,6391,24
71237,1606,257,2607
3384,72,300,30
54010,1202,441,309
48277,1072,1459,193
40818,899,1183,255
23883,517,629,133
72971,1647,1075,716
11479,249,1853,463
46586,1033,7868,106
53388,1188,6453,1107
28691,628,418,105
20510,444,6986,60
73753,1664,1040,118
18595,403,6548,168
77761,1760,498,250
23198,502,296,1223
89905,2033,538,262
69864,1575,9862,256
44408,984,466,1248
41969,926,11087,478
10531,227,1459,666
17488,377,2009,872
14236,308,951,3003
53737,1195,13050,2608
48366,1074,982,143
61654,1385,2546,60
3685,78,2146,323
91950,2079,536,154
69681,1572,257,974
24802,538,543,481
16365,353,461,35
75908,1712,1118,1527
57154,1279,697,131
87777,1987,11756,151
10056,216,709,90
48388,1074,12128,124
62122,1397,2360,1
76199,1721,16281,145
92481,2092,9545,223
16349,353,285,3
28651,627,2446,302
51869,1154,7054,587
5036,106,2706,1165
46099,1023,298,524
427,10,432,527
81800,1847,17030,16
561,13,310,17
43438,961,211,96
59891,1347,12057,7
57151,1279,632,68
22436,486,302,57
55827,1244,863,216
85629,1936,8716,88
31424,685,9260,660
67608,1521,466,1286
7455,156,3460,10
65396,1473,423,134
15025,326,318,76
10913,235,943,129
68798,1549,2137,61
51971,1156,3334,660
61434,1381,748,134
42864,948,5925,93
55270,1232,515,530
70742,1593,322,2478
64351,1450,683,399
50778,1130,1394,74
62355,1403,546,423
23728,514,209,384
29278,641,228,1061
62094,1396,1360,117
89758,2030,3132,152
74052,1671,4273,198
17186,369,5546,204
62292,1402,712,6
52902,1179,291,94
24365,529,7800,338
41723,920,978,122
80389,1817,1098,1126
83231,1880,2020,30605
6635,140,445,677
65638,1477,14784,10
31492,687,1534,48
57195,1280,190,2684
90745,2052,959,1012
61244,1377,3616,5313
39480,863,2708,72
44676,990,6762,257
75957,1715,903,389
13391,291,5275,31
9929,213,1249,345
86066,1948,3204,104
60195,1353,1195,546
84206,1904,1150,300
89303,2020,498,822
67712,1524,1091,2359
33830,736,302,4039
2421,52,815,134
62497,1406,1171,194
35133,765,9880,262
18758,407,432,44
28244,618,8611,338
59638,1340,2624,346
13444,292,3481,1150
46501,1032,585,35
54323,1211,3279,133
58553,1311,6562,137
40841,899,6608,253
50215,1116,8081,26
8861,189,3240,267
4255,89,2427,738
52597,1172,163,281
3097,65,1861,158
71489,1615,229,36
26579,577,8231,57
73041,1649,288,808
50146,1114,220,191
60677,1365,293,548
72554,1638,3805,68
54888,1223,1844,661
87141,1974,230,245
9918,213,813,493
91735,2075,58,115
38907,851,310,2737
76127,1719,16256,119
86204,1951,3685,307
81577,1842,159,147
58092,1300,524,2127
53614,1193,3640,1134
70627,1590,15469,211
92383,2090,18639,339
9205,198,614,502
73132,1650,13854,1945
42110,929,602,115
77218,1746,418,710
87263,1976,8429,533
17882,388,5807,1932
56652,1267,917,3227
73791,1665,472,1
65768,1480,1609,219
91115,2059,697,904
83126,1877,5423,167
49060,1089,878,145
36857,807,10233,191
23261,503,679,1499
88274,1997,4369,212
80855,1826,1243,215
92358,2090,8065,482
60980,1372,229,660
20455,443,6949,1127
77349,1749,220,1282
29992,657,759,617
49234,1092,9567,1546
7354,154,2344,18
2770,59,190,3458
76792,1734,294,5721
65873,1483,1180,171
31618,689,7864,12
10234,219,3945,4165
74127,1674,72,80
16082,347,4779,56
58558,1311,10988,214
47821,1062,4316,53
11355,247,1470,93
81703,1845,1369,151
61908,1390,2855,199
70713,1592,1249,932
75837,1711,569,2732
68483,1541,15238,83
37882,829,440,418
24760,537,1673,107
10134,217,4410,125
29532,646,295,225
68577,1544,333,214
63908,1440,3376,218
8120,174,217,876
61690,1386,4143,139
19049,413,547,137
84174,1903,1097,128
82241,1857,4191,646
85728,1938,6836,10547
32447,707,2054,13
42288,932,7130,805
21445,465,716,373
28857,632,536,1188
56357,1258,13532,45
41771,921,3354,3071
844,18,734,197
77137,1744,1375,2
21124,459,710,400
68524,1542,3266,153
87805,1988,790,2385
294,7,328,571
68547,1543,946,4
73641,1662,241,220
60385,1357,3439,154
49067,1089,1205,326
24517,532,5950,97
51269,1140,2422,266
82815,1869,1427,124
49939,1109,12379,85
65879,1483,1670,57
28499,623,1110,528
55151,1229,13297,184
18897,410,6597,164
36314,794,208,38
33418,727,9623,283
28335,620,302,234
80620,1821,2091,103
5243,110,2089,2668
68969,1554,3993,99
11268,243,301,270
14230,308,917,2444
72363,1633,1464,82
15457,334,5782,1686
91877,2077,2784,392
4001,84,2341,3599
54883,1223,1123,589
47542,1056,257,255
57750,1292,3497,17
30946,676,918,224
85550,1935,497,227
7039,148,3341,280
91520,2068,8021,418
27159,590,466,1085
33788,735,706,139
33926,738,607,214
18515,402,846,1063
28018,612,1090,137
79813,1804,424,148
66294,1493,162,182
80111,1810,475,358
67759,1525,357,18
33699,733,1047,3597
90083,2037,67,2536
44849,995,475,1
75192,1697,3133,364
23331,504,7504,106
28997,635,1415,49
43933,971,11473,51
61226,1377,808,1066
67882,1528,2094,52
29211,639,8779,138
38751,848,612,482
78787,1783,857,166
48137,1069,12101,141
20236,439,2915,1327
25714,559,1740,90
74683,1686,4514,472
38522,843,3032,210
62068,1396,163,509
19427,421,289,7886
57159,1279,903,49
46612,1034,466,200
6556,137,2523,301
19017,412,6644,16
90690,2051,441,1
30304,663,9096,300
23818,515,7669,166
14993,325,5705,283
7659,161,3562,1031
73670,1662,3488,320
47836,1062,12065,48
9049,194,70,3020
63378,1427,14508,615
42406,935,153,353
51178,1138,5175,1253
16575,357,1990,1633
292,7,326,593
